コード,銘柄名,市場,現在値,前日比(%)
5805,ＳＷＣＣ,東P,"13,920","+180.0 (+1.31%) "
580A,グローバルＸ　銅ビジネス,東ETF,"1,042","+17.0 (+1.66%) "
5816,オーナンバ,東S,"1,727","+34.0 (+2.01%) "
5817,ＪＭＡＣＳ,東S,"920","+10.0 (+1.10%) "
5819,カナレ電気,東S,"1,752","-8.0 (-0.45%) "
581A,ＧＯ,東G,"2,689","+49.0 (+1.86%) "
5820,三ッ星,東S,"681","+21.0 (+3.18%) "
5821,平河ヒューテック,東P,"3,665","0.0 (0.00%) "
5830,いよぎんＨＬＤＧ,東P,"3,075","-24.0 (-0.77%) "
5831,しずおかＦＧ,東P,"3,032","-37.0 (-1.21%) "
5832,ちゅうぎんＦＧ,東P,"3,086","-34.0 (-1.09%) "
5834,ＳＢＩリーシングサービス,東G,"2,546","+95.0 (+3.88%) "
5838,楽天銀行,東P,"5,161","-83.0 (-1.58%) "
583A,不動産流通システム,東,"--","-- (--%) "
5840,日本総険,東PRO,"--","-- (--%) "
5842,インテグラル,東G,"2,955","+26.0 (+0.89%) "
5843,ニッポンインシュア,東S,"2,066","+16.0 (+0.78%) "
5844,京都ＦＧ,東P,"4,535","-121.0 (-2.60%) "
5845,全保連,東S,"998","+4.0 (+0.40%) "
584A,ＬｉＮＫＸ,東,"--","-- (--%) "
5851,リョービ,東P,"2,730","+42.0 (+1.56%) "
5852,アーレスティ,東P,"716","-3.0 (-0.42%) "
5856,エルアイイーエイチ,東S,"6","0.0 (0.00%) "
5857,ＡＲＥＨＬＤＧ,東P,"3,305","+125.0 (+3.93%) "
5858,ＳＴＧ,東G,"1,194","+46.0 (+4.01%) "
585A,日本バリュー・ボトムアップ株式,東ETF,"1,064","+17.0 (+1.62%) "
5866,ＷｉｚＢｉｚ,東PRO,"--","-- (--%) "
5867,エスネットワークス,東G,"1,107","0.0 (0.00%) "
5868,ロココ,東S,"990","-10.0 (-1.00%) "
5869,早稲田学習研究会,東S,"1,198","+14.0 (+1.18%) "
586A,ＮＦ日経エンタメ・コンテンツ株,東ETF,"196","+0.5 (+0.26%) "
5870,ナルネットコミュニケーションズ,東G,"768","+11.0 (+1.45%) "
5871,ＳＯＬＩＺＥ　ＨＬＤＧ,東S,"1,338","0.0 (0.00%) "
587A,インベスコＱＱＱトラストＳ１,東ETF,"117,800","-1,300.0 (-1.09%) "
5884,クラダシ,東G,"565","-1.0 (-0.18%) "
5885,ジーデップ・アドバンス,東S,"2,915","+77.0 (+2.71%) "
5886,ＯＯＫＡＢＥ　ＧＬＡＳＳ,東PRO,"--","-- (--%) "
5887,光響,東PRO,"--","-- (--%) "
5888,ＤＡＩＷＡ　ＣＹＣＬＥ,東G,"3,035","+55.0 (+1.85%) "
5889,Ｊａｐａｎ　Ｅｙｅｗｅａｒ　Ｈ,東P,"2,331","+40.0 (+1.75%) "
5890,オフィスバスターズ,東PRO,"--","-- (--%) "
5891,魁力屋,東S,"1,603","-2.0 (-0.12%) "
5892,ｙｕｔｏｒｉ,東G,"2,192","+152.0 (+7.45%) "
5893,ＲＡＶＩＰＡ,東PRO,"--","-- (--%) "
589A,ネイス,東,"--","-- (--%) "
5900,ダイケン,東S,"850","+8.0 (+0.95%) "
5901,東洋製罐グループＨＬＤＧ,東P,"4,076","+85.0 (+2.13%) "
5902,ホッカンＨＬＤＧ,東P,"2,368","+2.0 (+0.08%) "
5903,シンポ,東S,"1,683","+1.0 (+0.06%) "
5905,日本製罐,東S,"1,336","-1.0 (-0.07%) "
5906,エムケー精工,東S,"759","0.0 (0.00%) "
5909,コロナ,東S,"958","+18.0 (+1.91%) "
590A,ギフティグループ,東,"--","-- (--%) "
5911,横河ブリッジＨＬＤＧ,東P,"2,835","+1.0 (+0.04%) "
5915,駒井ハルテック,東S,"2,324","+76.0 (+3.38%) "
5918,瀧上工業,東S,"7,080","-90.0 (-1.26%) "
591A,西條,東,"--","-- (--%) "
5921,川岸工業,東S,"4,030","-30.0 (-0.74%) "
5922,那須電機鉄工,東S,"17,600","0.0 (0.00%) "
5923,高田機工,東S,"1,090","+19.0 (+1.77%) "
5928,アルメタックス,東S,"276","+4.0 (+1.47%) "
5929,三和ＨＬＤＧ,東P,"3,713","+11.0 (+0.30%) "
5930,文化シヤッター,東P,"1,858","+7.0 (+0.38%) "
5932,三協立山,東P,"637","+7.0 (+1.11%) "
5933,アルインコ,東P,"1,045","+15.0 (+1.46%) "
5936,東洋シヤッター,東S,"915","+6.0 (+0.66%) "
5938,ＬＩＸＩＬ,東P,"1,721.5","-14.5 (-0.84%) "
5939,大谷工業,東S,"4,960","-40.0 (-0.80%) "
5940,不二サッシ,東S,"693","+7.0 (+1.02%) "
5941,中西製作所,東S,"2,510","-6.0 (-0.24%) "
5942,日本フイルコン,東S,"598","+10.0 (+1.70%) "
5943,ノーリツ,東P,"2,238","+2.0 (+0.09%) "
5945,天龍製鋸,東S,"2,482","-52.0 (-2.05%) "
5946,長府製作所,東P,"1,982","-31.0 (-1.54%) "
5947,リンナイ,東P,"3,465","+44.0 (+1.29%) "
5949,ユニプレス,東P,"1,221","+6.0 (+0.49%) "
5950,日本パワーファスニング,東S,"142","+2.0 (+1.43%) "
5951,ダイニチ工業,東S,"1,009","+22.0 (+2.23%) "
5952,アマテイ,東S,"182","0.0 (0.00%) "
5955,ワイズＨＬＤＧ,東S,"83","+3.0 (+3.75%) "
5956,トーソー,東S,"560","-5.0 (-0.88%) "
5957,日東精工,東P,"783","+8.0 (+1.03%) "
5958,三洋工業,東S,"4,460","+10.0 (+0.22%) "
5959,岡部,東P,"895","-4.0 (-0.44%) "
5962,浅香工業,東S,"1,880","+23.0 (+1.24%) "
5965,フジマック,東S,"1,167","+22.0 (+1.92%) "
5966,京都機械工具,東S,"2,492","+42.0 (+1.71%) "
5967,ＴＯＮＥ,東S,"440","-3.0 (-0.68%) "
5969,ロブテックス,東S,"1,210","+16.0 (+1.34%) "
5970,ジーテクト,東P,"2,105","+12.0 (+0.57%) "
5971,共和工業所,東S,"7,890","+80.0 (+1.02%) "
5973,トーアミ,東S,"617","+3.0 (+0.49%) "
5974,中国工業,東S,"850","+30.0 (+3.66%) "
5975,東プレ,東P,"2,713","-18.0 (-0.66%) "
5976,高周波熱錬,東P,"1,287","+2.0 (+0.16%) "
5979,カネソウ,名M,"5,100","0.0 (0.00%) "
5981,東京製綱,東P,"2,062","-48.0 (-2.27%) "
5982,マルゼン,東S,"3,900","-35.0 (-0.89%) "
5983,イワブチ,東S,"13,790","+130.0 (+0.95%) "
5984,兼房,東S,"720","+1.0 (+0.14%) "
5985,サンコール,東S,"1,710","+94.0 (+5.82%) "
5986,モリテック　スチール,東S,"232","+3.0 (+1.31%) "
5987,オーネックス,東S,"1,957","-6.0 (-0.31%) "
5988,パイオラックス,東P,"1,585","+8.0 (+0.51%) "
5989,エイチワン,東P,"1,533","+34.0 (+2.27%) "
598A,チャットプラス,東,"--","-- (--%) "
5990,スーパーツール,東S,"1,980","-2.0 (-0.10%) "
5991,ニッパツ,東P,"3,938","+244.0 (+6.61%) "
5992,中央発條,東S,"3,840","+40.0 (+1.05%) "
5994,ファインシンター,東S,"982","+32.0 (+3.37%) "
5997,協立エアテック,東S,"813","-6.0 (-0.73%) "
5998,アドバネクス,東S,"2,851","+100.0 (+3.64%) "
6005,三浦工業,東P,"3,205","+52.0 (+1.65%) "
6013,タクマ,東P,"3,560","+30.0 (+0.85%) "
6016,ジャパンエンジン,東S,"8,620","+320.0 (+3.86%) "
6018,阪神内燃機工業,東S,"5,490","-80.0 (-1.44%) "
6022,赤阪鐵工所,東S,"2,559","+10.0 (+0.39%) "
6023,ダイハツインフィニアース,東S,"2,662","+54.0 (+2.07%) "
6025,日本ＰＣサービス,名N,"640","0.0 (0.00%) "
6027,弁護士ドットコム,東P,"2,134","+29.0 (+1.38%) "
6029,アトラグループ,東S,"189","+2.0 (+1.07%) "
6030,アドベンチャー,東G,"1,221","+1.0 (+0.08%) "
6031,ＺＥＴＡ,東G,"289","-4.0 (-1.37%) "
6033,エクストリーム,東G,"1,361","+1.0 (+0.07%) "
6034,ＭＲＴ,東G,"623","+7.0 (+1.14%) "
6035,アイ・アールジャパンＨＬＤＧ,東S,"711","+9.0 (+1.28%) "
6036,ＫｅｅＰｅｒ技研,東P,"2,877","+68.0 (+2.42%) "
6037,楽待,東S,"1,022","+20.0 (+2.00%) "
6038,イード,東G,"912","+7.0 (+0.77%) "
6039,日本動物高度医療センター,東G,"1,085","+25.0 (+2.36%) "
6040,日本スキー場開発,東G,"478","-9.0 (-1.85%) "
6042,ニッキ,東S,"3,910","-90.0 (-2.25%) "
6044,三機サービス,東S,"1,535","+6.0 (+0.39%) "
6045,レントラックス,東G,"1,431","+45.0 (+3.25%) "
6046,リンクバル,東S,"113","+1.0 (+0.89%) "
6047,Ｇｕｎｏｓｙ,東S,"446","+3.0 (+0.68%) "
6049,イトクロ,東G,"253","+4.0 (+1.61%) "
6050,イー・ガーディアン,東P,"1,678","+13.0 (+0.78%) "
6054,リブセンス,東S,"110","+4.0 (+3.77%) "
6055,ジャパンマテリアル,東P,"2,361","-35.0 (-1.46%) "
6058,ベクトル,東P,"1,559","+45.0 (+2.97%) "
6059,ウチヤマＨＬＤＧ,東S,"342","-4.0 (-1.16%) "
6061,ユニバーサル園芸社,東S,"2,823","+5.0 (+0.18%) "
6062,チャーム・ケア,東P,"1,307","0.0 (0.00%) "
6063,日本エマージェンシーアシスタン,東S,"989","+48.0 (+5.10%) "
6069,トレンダーズ,東G,"617","+19.0 (+3.18%) "
6070,キャリアリンク,東P,"2,168","+20.0 (+0.93%) "
6071,ＩＢＪ,東P,"785","+16.0 (+2.08%) "
6072,地盤ネットＨＬＤＧ,東S,"1,070","+150.0 (+16.30%) "
6073,アサンテ,東P,"1,415","+19.0 (+1.36%) "
6074,ジェイエスエス,東S,"482","+7.0 (+1.47%) "
6078,バリューＨＲ,東P,"1,459","+39.0 (+2.75%) "
6080,Ｍ＆Ａキャピタルパートナーズ,東P,"3,615","+40.0 (+1.12%) "
6081,アライドアーキテクツ,東G,"159","+3.0 (+1.92%) "
6082,ライドオンエクスプレスＨＬＤＧ,東S,"979","+6.0 (+0.62%) "
6083,ＥＲＩ　ＨＬＤＧ,東S,"1,332","+7.0 (+0.53%) "
6085,アーキテクツ・スタジオ・ジャパ,東G,"320","+7.0 (+2.24%) "
6086,シンメンテＨＬＤＧ,東G,"1,028","+20.0 (+1.98%) "
6087,アビスト,東S,"3,315","-10.0 (-0.30%) "
6088,シグマクシス・ＨＬＤＧ,東P,"527","+3.0 (+0.57%) "
6089,ウィルグループ,東P,"1,040","+10.0 (+0.97%) "
6090,ヒューマン・メタボローム・テク,東S,"653","+2.0 (+0.31%) "
6091,ウエスコＨＬＤＧ,東S,"880","+11.0 (+1.27%) "
6092,エンバイオＨＬＤＧ,東S,"734","+7.0 (+0.96%) "
6093,ミトラグループ,東S,"156","+4.0 (+2.63%) "
6094,フリークアウトＨＬＤＧ,東G,"525","+3.0 (+0.57%) "
6096,レアジョブ,東S,"370","+1.0 (+0.27%) "
6098,リクルートＨＬＤＧ,東P,"10,520","-230.0 (-2.14%) "
6099,エラン,東P,"712","-8.0 (-1.11%) "
6101,ツガミ,東P,"7,660","+280.0 (+3.79%) "
6103,オークマ,東P,"4,555","+100.0 (+2.24%) "
6104,芝浦機械,東P,"4,075","+140.0 (+3.56%) "
6111,旭精機工業,名M,"1,992","+2.0 (+0.10%) "
6113,アマダ,東P,"3,096","+31.0 (+1.01%) "
6118,アイダエンジニアリング,東P,"1,133","+19.0 (+1.71%) "
6125,岡本工作機械製作所,東S,"5,190","+10.0 (+0.19%) "
6134,ＦＵＪＩ,東P,"8,323","+84.0 (+1.02%) "
6135,牧野フライス製作所,東P,"14,250","-140.0 (-0.97%) "
6136,オーエスジー,東P,"3,578","+82.0 (+2.35%) "
6137,小池酸素工業,東S,"1,483","+31.0 (+2.13%) "
6138,ダイジェット工業,東S,"1,104","+4.0 (+0.36%) "
6140,旭ダイヤモンド工業,東P,"1,323","+40.0 (+3.12%) "
6141,ＤＭＧ森精機,東P,"3,722","-41.0 (-1.09%) "
6142,富士精工,名M,"1,620","-25.0 (-1.52%) "
6143,ソディック,東P,"2,056","-32.0 (-1.53%) "
6144,西部電機,東S,"2,900","+128.0 (+4.62%) "
6145,ＮＩＴＴＯＫＵ,東S,"3,290","+80.0 (+2.49%) "
6146,ディスコ,東P,"83,700","+2,150.0 (+2.64%) "
6147,ヤマザキ,東S,"167","0.0 (0.00%) "
6149,小田原エンジニアリング,東S,"2,040","-15.0 (-0.73%) "
6150,タケダ機械,東S,"2,684","-9.0 (-0.33%) "
6151,日東工器,東P,"1,661","+36.0 (+2.22%) "
6155,高松機械工業,東S,"473","0.0 (0.00%) "
6156,エーワン精密,東S,"2,000","+2.0 (+0.10%) "
6157,日進工具,東S,"914","+60.0 (+7.03%) "
6158,和井田製作所,東S,"957","-6.0 (-0.62%) "
6159,ミクロン精密,東S,"2,000","+18.0 (+0.91%) "
6161,エスティック,東S,"1,051","+20.0 (+1.94%) "
6165,パンチ工業,東S,"534","+11.0 (+2.10%) "
6166,中村超硬,東G,"547","+11.0 (+2.05%) "
6167,冨士ダイス,東P,"992","+22.0 (+2.27%) "
6168,ＯＮＥ　ＧＲＯＵＰ,東PRO,"--","-- (--%) "
6171,土木管理総合試験所,東S,"383","+1.0 (+0.26%) "
6174,デンタス,東PRO,"--","-- (--%) "
6176,ブランジスタ,東S,"879","-9.0 (-1.01%) "
6177,ＡｐｐＢａｎｋ,東G,"80","+2.0 (+2.56%) "
6178,日本郵政,東P,"2,196.5","-68.0 (-3.00%) "
6180,ＧＭＯメディア,東G,"3,635","-5.0 (-0.14%) "
6181,タメニー,東G,"74","+3.0 (+4.23%) "
6182,メタリアル,東G,"527","+29.0 (+5.82%) "
6183,ベルシステム２４ＨＬＤＧ,東P,"1,374","+4.0 (+0.29%) "
6184,鎌倉新書,東P,"490","+7.0 (+1.45%) "
6185,ＳＭＮ,東S,"371","+4.0 (+1.09%) "
6186,一蔵,東S,"375","+3.0 (+0.81%) "
6189,グローバルキッズＣＯＭＰＡＮＹ,東S,"957","-7.0 (-0.73%) "
6190,フェニックスバイオ,東G,"370","+4.0 (+1.09%) "
6191,エアトリ,東P,"793","-12.0 (-1.49%) "
6193,バーチャレクスＨＬＤＧ,東G,"973","+3.0 (+0.31%) "
6194,アトラエ,東P,"707","+2.0 (+0.28%) "
6195,ホープ,東G,"213","+1.0 (+0.47%) "
6196,ストライクグループ,東P,"1,265","+1.0 (+0.08%) "
6197,ソラスト,東P,"1,110","-1.0 (-0.09%) "
6198,キャリア,東G,"246","0.0 (0.00%) "
6199,セラク,東S,"1,159","+46.0 (+4.13%) "
6200,インソース,東P,"575","-8.0 (-1.37%) "
6203,豊和工業,東S,"1,630","+74.0 (+4.76%) "
6208,石川製作所,東S,"1,903","+112.0 (+6.25%) "
6209,リケンＮＰＲ,東P,"3,940","0.0 (0.00%) "
6217,津田駒工業,東S,"935","+6.0 (+0.65%) "
6218,エンシュウ,東S,"590","+10.0 (+1.72%) "
6222,島精機製作所,東P,"938","+12.0 (+1.30%) "
6223,西部技研,東S,"2,100","-12.0 (-0.57%) "
6224,ＪＲＣ,東G,"1,324","+9.0 (+0.68%) "
6225,エコム,名M,"2,050","-40.0 (-1.91%) "
6226,守谷輸送機工業,東S,"2,431","+110.0 (+4.74%) "
6227,ＡＩメカテック,東S,"8,160","+80.0 (+0.99%) "
6228,ジェイ・イー・ティ,東S,"730","-52.0 (-6.65%) "
6229,オーケーエム,東S,"1,506","+1.0 (+0.07%) "
6230,ＳＡＮＥＩ,東S,"2,148","+20.0 (+0.94%) "
6231,木村工機,東S,"11,480","-150.0 (-1.29%) "
6232,ＡＣＳＬ,東G,"1,764","-70.0 (-3.82%) "
6233,ＫＬＡＳＳ,東S,"385","-3.0 (-0.77%) "
6235,オプトラン,東P,"3,845","+105.0 (+2.81%) "
6237,イワキポンプ,東P,"3,300","+75.0 (+2.33%) "
6238,フリュー,東P,"1,381","+3.0 (+0.22%) "
6239,ナガオカ,東S,"1,449","+77.0 (+5.61%) "
6240,ヤマシンフィルタ,東P,"528","+13.0 (+2.52%) "
6245,ヒラノテクシード,東S,"1,933","+79.0 (+4.26%) "
6246,テクノスマート,東S,"1,797","-11.0 (-0.61%) "
6247,日阪製作所,東P,"1,705","+84.0 (+5.18%) "
6248,横田製作所,東S,"1,810","+24.0 (+1.34%) "
6249,ゲームカードＨＬＤＧ,東S,"2,421","-45.0 (-1.82%) "
6250,やまびこ,東P,"3,695","+40.0 (+1.09%) "
6254,野村マイクロ・サイエンス,東P,"4,900","+300.0 (+6.52%) "
6255,エヌ・ピー・シー,東G,"720","-2.0 (-0.28%) "
6257,藤商事,東S,"983","-1.0 (-0.10%) "
6258,平田機工,東P,"2,982","+107.0 (+3.72%) "
6262,ＰＥＧＡＳＵＳ,東S,"531","+12.0 (+2.31%) "
6264,マルマエ,東P,"2,555","+44.0 (+1.75%) "
6265,コンバム,東S,"3,440","+130.0 (+3.93%) "
6266,タツモ,東P,"4,145","-55.0 (-1.31%) "
6267,ゼネラルパッカー,東S,"3,655","+15.0 (+0.41%) "
6268,ナブテスコ,東P,"5,313","+215.0 (+4.22%) "
6269,三井海洋開発,東P,"9,960","+76.0 (+0.77%) "
6272,レオン自動機,東P,"1,459","+15.0 (+1.04%) "
6273,ＳＭＣ,東P,"72,600","+3,570.0 (+5.17%) "
6276,シリウスビジョン,東S,"291","+4.0 (+1.39%) "
6277,ホソカワミクロン,東P,"5,190","+70.0 (+1.37%) "
6278,ユニオンツール,東P,"26,060","+480.0 (+1.88%) "
6279,瑞光,東P,"910","+17.0 (+1.90%) "
6282,オイレス工業,東P,"2,777","+40.0 (+1.46%) "
6284,日精エー・エス・ビー機械,東P,"9,490","+340.0 (+3.72%) "
6286,靜甲,東S,"1,418","-6.0 (-0.42%) "
6287,サトー,東P,"2,267","-17.0 (-0.74%) "
6289,技研製作所,東P,"1,805","+17.0 (+0.95%) "
6291,日本エアーテック,東S,"1,308","+28.0 (+2.19%) "
6292,カワタ,東S,"824","-3.0 (-0.36%) "
6294,オカダアイヨン,東P,"2,001","-13.0 (-0.65%) "
6298,ワイエイシイＨＬＤＧ,東P,"1,419","+34.0 (+2.45%) "
6301,小松製作所,東P,"6,650","0.0 (0.00%) "
6302,住友重機械工業,東P,"5,358","-1.0 (-0.02%) "
6305,日立建機,東P,"5,417","-2.0 (-0.04%) "
6306,日工,東P,"862","+11.0 (+1.29%) "
6307,サンセイ,東S,"427","+11.0 (+2.64%) "
6309,巴工業,東P,"1,826","+27.0 (+1.50%) "
6310,井関農機,東P,"1,833","-9.0 (-0.49%) "
6315,ＴＯＷＡ,東P,"3,080","+95.0 (+3.18%) "
6316,丸山製作所,東S,"2,492","-18.0 (-0.72%) "
6317,北川鉄工所,東S,"1,687","+32.0 (+1.93%) "
6322,タクミナ,東S,"1,630","+15.0 (+0.93%) "
6323,ローツェ,東P,"4,554","+144.0 (+3.27%) "
6324,ハーモニック・ドライブ・システ,東P,"7,850","+850.0 (+12.14%) "
6325,タカキタ,東S,"396","+1.0 (+0.25%) "
6326,クボタ,東P,"2,855","-14.5 (-0.51%) "
6327,北川精機,東S,"5,150","+705.0 (+15.86%) "
6328,荏原実業,東P,"2,418","+51.0 (+2.15%) "
6330,東洋エンジニアリング,東P,"2,198","+110.0 (+5.27%) "
6331,三菱化工機,東P,"4,100","+190.0 (+4.86%) "
6332,月島ＨＬＤＧ,東P,"2,705","+53.0 (+2.00%) "
6333,ＴＥＩＫＯＫＵ,東P,"3,070","+45.0 (+1.49%) "
6334,明治機械,東S,"450","+2.0 (+0.45%) "
6335,東京機械製作所,東S,"556","+21.0 (+3.93%) "
6336,石井表記,東S,"1,947","+325.0 (+20.04%) "
6337,テセック,東S,"2,509","+46.0 (+1.87%) "
6338,タカトリ,東S,"1,580","+18.0 (+1.15%) "
6339,新東工業,東P,"1,188","+6.0 (+0.51%) "
6340,澁谷工業,東P,"4,225","+115.0 (+2.80%) "
6342,太平製作所,東S,"2,691","-46.0 (-1.68%) "
6343,フリージア・マクロス,東S,"136","+4.0 (+3.03%) "
6345,アイチ,東P,"1,364","-2.0 (-0.15%) "
6346,キクカワエンタープライズ,東S,"5,600","0.0 (0.00%) "
6347,プラコー,東S,"254","+15.0 (+6.28%) "
6349,小森コーポレーション,東P,"1,473","+8.0 (+0.55%) "
6351,鶴見製作所,東P,"2,199","+19.0 (+0.87%) "
6356,日本ギア工業,東S,"1,630","+252.0 (+18.29%) "
6357,三精テクノロジーズ,東S,"2,432","+55.0 (+2.31%) "
6358,酒井重工業,東P,"2,063","+24.0 (+1.18%) "
6360,東京自働機械製作所,東S,"4,335","-60.0 (-1.37%) "
6361,荏原製作所,東P,"6,527","+295.0 (+4.73%) "
6363,酉島製作所,東P,"3,010","+116.0 (+4.01%) "
6364,ＡＩＲＭＡＮ,東P,"1,837","+69.0 (+3.90%) "
6365,電業社機械製作所,東S,"5,360","-50.0 (-0.92%) "
6366,千代田化工建設,東S,"798","+36.0 (+4.72%) "
6367,ダイキン工業,東P,"23,680","+90.0 (+0.38%) "
6368,オルガノ,東P,"17,475","+1,380.0 (+8.57%) "
6369,トーヨーカネツ,東P,"2,355","+133.0 (+5.99%) "
6370,栗田工業,東P,"9,370","+183.0 (+1.99%) "
6371,椿本チエイン,東P,"2,635","+7.0 (+0.27%) "
6376,日機装,東P,"3,855","+140.0 (+3.77%) "
6378,木村化工機,東S,"1,266","+94.0 (+8.02%) "
6379,レイズネクスト,東P,"2,255","+11.0 (+0.49%) "
6380,オリエンタルチエン工業,東S,"4,775","+25.0 (+0.53%) "
6381,アネスト岩田,東P,"1,676","+43.0 (+2.63%) "
6382,トリニティ工業,東S,"1,235","+2.0 (+0.16%) "
6383,ダイフク,東P,"7,093","+212.0 (+3.08%) "
6384,昭和真空,東S,"1,660","+9.0 (+0.55%) "
6387,サムコ,東P,"16,190","-30.0 (-0.18%) "
6390,加藤製作所,東P,"1,243","-1.0 (-0.08%) "
6391,加地テック,東S,"4,290","+235.0 (+5.80%) "
6392,ヤマダコーポレーション,東S,"7,290","-110.0 (-1.49%) "
6393,油研工業,東S,"2,854","-1.0 (-0.04%) "
6395,タダノ,東P,"1,373","+43.0 (+3.23%) "
6396,宇野澤組鐵工所,東S,"--","-- (--%) "
6400,不二精機,東S,"263","+5.0 (+1.94%) "
6402,兼松エンジニアリング,東S,"1,366","+44.0 (+3.33%) "
6403,水道機工,東S,"4,015","0.0 (0.00%) "
6405,鈴茂器工,東S,"1,084","+56.0 (+5.45%) "
6407,ＣＫＤ,東P,"7,450","-20.0 (-0.27%) "
6408,小倉クラッチ,東S,"--","-- (--%) "
6412,平和,東P,"2,034","-25.0 (-1.21%) "
6413,理想科学工業,東P,"987","+2.0 (+0.20%) "
6417,ＳＡＮＫＹＯ,東P,"1,529.5","-42.0 (-2.67%) "
6418,日本金銭機械,東P,"985","+15.0 (+1.55%) "
6419,マースグループＨＬＤＧ,東P,"2,973","+9.0 (+0.30%) "
6420,ガリレイ,東P,"3,330","+20.0 (+0.60%) "
6424,高見沢サイバネティックス,東S,"875","0.0 (0.00%) "
6425,ユニバーサルエンターテインメン,東S,"634","-33.0 (-4.95%) "
6428,オーイズミ,東S,"309","-1.0 (-0.32%) "
6430,ダイコク電機,東P,"2,106","+8.0 (+0.38%) "
6432,竹内製作所,東P,"7,390","-10.0 (-0.14%) "
6433,ヒーハイスト,東S,"1,037","+32.0 (+3.18%) "
6436,アマノ,東P,"3,565","+2.0 (+0.06%) "
6439,中日本鋳工,名M,"--","-- (--%) "
6440,ＪＵＫＩ,東P,"578","+26.0 (+4.71%) "
6444,サンデン,東S,"157","+6.0 (+3.97%) "
6445,ジャノメ,東P,"1,346","+8.0 (+0.60%) "
6448,ブラザー工業,東P,"3,818","+48.0 (+1.27%) "
6454,マックス,東P,"1,648","-10.0 (-0.60%) "
6455,モリタＨＬＤＧ,東P,"2,430","+6.0 (+0.25%) "
6457,グローリー,東P,"4,013","+43.0 (+1.08%) "
6458,新晃工業,東P,"1,240","+5.0 (+0.40%) "
6459,大和冷機工業,東P,"1,677","+1.0 (+0.06%) "
6460,セガサミーＨＬＤＧ,東P,"2,166.5","+17.0 (+0.79%) "
6463,ＴＰＲ,東P,"1,435","+4.0 (+0.28%) "
6464,ツバキ・ナカシマ,東P,"413","+25.0 (+6.44%) "
6465,ホシザキ,東P,"5,478","+287.0 (+5.53%) "
6466,ＴＶＥ,東S,"4,430","+385.0 (+9.52%) "
6467,ニチダイ,東S,"321","+1.0 (+0.31%) "
6469,放電精密加工研究所,東S,"2,620","+149.0 (+6.03%) "
6470,大豊工業,東S,"1,128","+30.0 (+2.73%) "
6471,日本精工,東P,"1,193","+3.5 (+0.29%) "
6472,ＮＴＮ,東P,"439.8","-2.9 (-0.66%) "
6473,ジェイテクト,東P,"2,044","-4.5 (-0.22%) "
6474,不二越,東P,"5,960","+60.0 (+1.02%) "
6479,ミネベアミツミ,東P,"4,718","+100.0 (+2.17%) "
6480,日本トムソン,東P,"2,316","+192.0 (+9.04%) "
6481,ＴＨＫ,東P,"7,661","+131.0 (+1.74%) "
6482,ＹＵＳＨＩＮ,東S,"770","+57.0 (+7.99%) "
6484,ＫＶＫ,東S,"2,303","-23.0 (-0.99%) "
6485,前澤給装工業,東S,"1,454","+5.0 (+0.35%) "
6486,イーグル工業,東P,"2,948","+22.0 (+0.75%) "
6488,ヨシタケ,東S,"924","+6.0 (+0.65%) "
6490,ＰＩＬＬＡＲ,東P,"9,940","+340.0 (+3.54%) "
6492,岡野バルブ製造,東S,"16,400","+1,900.0 (+13.10%) "
6493,ＮＩＴＴＡＮ,東S,"490","+7.0 (+1.45%) "
6494,ＮＦＫ　ＨＬＤＧ,東S,"98","+5.0 (+5.38%) "
6495,宮入バルブ製作所,東S,"146","+5.0 (+3.55%) "
6496,中北製作所,東S,"4,900","+150.0 (+3.16%) "
6497,ハマイ,東S,"1,359","-5.0 (-0.37%) "
6498,キッツ,東P,"2,559","+29.0 (+1.15%) "
6501,日立製作所,東P,"4,701","-46.0 (-0.97%) "
6503,三菱電機,東P,"5,863","-9.0 (-0.15%) "
6504,富士電機,東P,"14,355","-20.0 (-0.14%) "
6505,東洋電機製造,東S,"2,021","+25.0 (+1.25%) "
6506,安川電機,東P,"7,046","+201.0 (+2.94%) "
6507,シンフォニア　テクノロジー,東P,"15,680","+960.0 (+6.52%) "
6508,明電舎,東P,"10,020","+590.0 (+6.26%) "
6513,オリジン,東S,"1,076","+11.0 (+1.03%) "
6516,山洋電気,東P,"6,780","+200.0 (+3.04%) "
6517,デンヨー,東P,"3,675","0.0 (0.00%) "
6518,三相電機,東S,"2,060","+70.0 (+3.52%) "
6521,オキサイド,東G,"4,810","+130.0 (+2.78%) "
